OBJECTID,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Shape_Leng,Shape_Area,OBJECTID_2,FNODE,TNODE,LENGTH,ROADSEGID,POSTID,POSTDATE,ROADID,RIGHTWAY,ADDSEGDT,SEGSTAT,DEDSTAT,FUNCLASS,ONEWAY,SUBDIVID,SEGCLASS,LJURISDIC,LLOWADDR,LHIGHADDR,RJURISDIC,RLOWADDR,RHIGHADDR,LMIXADDR,RMIXADDR,PENDING,ABLOADDR,ABHIADDR,NAD83N,NAD83E,SPEED,L_ZIP,R_ZIP,LPSJUR,RPSJUR,CARTO,OBMH,FIREDRIV,L_BLOCK,R_BLOCK,L_TRACT,R_TRACT,L_BEAT,R_BEAT,FRXCOORD,FRYCOORD,MIDXCOORD,MIDYCOORD,TOXCOORD,TOYCOORD,F_LEVEL,T_LEVEL,L_PSBLOCK,R_PSBLOCK,RD20PRED,RD20NAME,RD20SFX,RD20FULL,RD30PRED,RD30NAME,RD30SFX,RD30POSTD,RD30FULL,Shape_Leng_2
9138,9307,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,0,30,0,4,1,2088.796451,151933.057,70579,97385,97492,511.07057,81859,fjessie,11/13/2014,24638,0,6/1/1985,M,D,L,B,0,5,SD,800,848,SD,801,849,N,N,N,800,849,1840664,6316940,20,92114,92114,SD,SD,5,N,Y,1026,1008,14102,14102,434,434,6316940,1840664,6317078.935,1840522.354,6317334,1840524,1,1,10160,10170,,LEPPERT,ST,LEPPERT ST,,LEPPERT,ST,,LEPPERT ST,511.070606
9138,9307,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,0,30,0,4,1,2088.796451,151933.057,66916,97492,97367,173.8293724,81861,fjessie,11/13/2014,24639,0,6/1/1985,M,D,L,B,0,5,SD,850,898,SD,851,899,N,N,N,850,899,1840524,6317334,20,92114,92114,SD,SD,5,N,Y,1026,1026,14102,14102,434,434,6317334,1840524,6317337.834,1840610.607,6317362,1840694,1,1,10160,10160,,LEPPERT,CT,LEPPERT CT,,LEPPERT,CT,,LEPPERT CT,173.8293645
9138,9307,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,0,30,0,4,1,2088.796451,151933.057,96537,96958,97234,594.4403825,8724,fjessie,11/13/2014,3412,0,4/1/1980,M,D,L,B,0,5,SD,7110,7198,SD,7111,7199,N,N,N,7110,7199,1841361,6317365,20,92114,92114,SD,SD,5,N,Y,1019,1020,14102,14102,434,434,6317365,1841361,6317551.453,1841133.281,6317751,1840925,1,1,10090,10080,,VIEWCREST,DR,VIEWCREST DR,,VIEWCREST,DR,,VIEWCREST DR,594.4403057
9138,9307,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,0,30,0,4,1,2088.796451,151933.057,89390,97492,97234,618.0540203,81860,fjessie,11/13/2014,24638,0,6/1/1985,M,D,L,B,0,5,SD,850,898,SD,851,899,N,N,N,850,899,1840524,6317334,20,92114,92114,SD,SD,5,N,Y,1026,1008,14102,14102,434,434,6317334,1840524,6317584.454,1840664.66,6317751,1840925,1,1,10160,10170,,LEPPERT,ST,LEPPERT ST,,LEPPERT,ST,,LEPPERT ST,618.0538033
9138,9307,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,0,30,0,4,1,2088.796451,151933.057,135217,176542,188238,25.40900971,211939,kmarlow,10/18/2019,7835,0,11/7/2014,M,D,D,B,0,3,SD,7116,7122,SD,7117,7123,N,N,N,7116,7123,1840896,6316715,35,92114,92114,SD,SD,3,N,Y,1006,1006,14102,14102,434,434,6316715,1840896,6316713.808,1840908.945,6316712.671,1840921.302,1,1,10240,10240,,IMPERIAL,AV,IMPERIAL AV,,IMPERIAL,AVE,,IMPERIAL AVE,25.40911403
9137,9306,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,1521.141934,120352.2803,39409,97203,97228,349.1508098,8723,fjessie,9/9/2014,3412,0,4/1/1980,M,D,L,B,0,5,SD,7400,7458,SD,7401,7459,N,N,N,7400,7459,1840976,6318492,20,92114,92114,SD,SD,5,N,Y,1011,1010,14102,14102,434,434,6318492,1840976,6318656.809,1840923,6318827,1840936.999,1,1,10120,10180,,VIEWCREST,DR,VIEWCREST DR,,VIEWCREST,DR,,VIEWCREST DR,349.1507837
9137,9306,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,1521.141934,120352.2803,67745,97203,96460,1413.925777,65030,adowling,9/15/2015,16466,0,4/1/1980,M,D,L,B,0,5,SD,920,1198,SD,921,1199,N,N,N,920,1199,1840976,6318492,20,92114,92114,SD,SD,4,N,Y,1001,1011,14102,14102,434,434,6318492,1840976,6318804.906,1841609.986,6319245,1842135,1,1,10010,10030,,WOODROW,AV,WOODROW AV,,WOODROW,AVE,,WOODROW AVE,1413.925537
9137,9306,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,1521.141934,120352.2803,63716,97252,97203,136.4592375,65033,adowling,9/15/2015,16466,0,4/1/1980,M,D,L,B,0,5,SD,900,918,SD,901,919,N,N,N,900,919,1840854,6318431,20,92114,92114,SD,SD,4,N,Y,1001,1010,14102,14102,434,434,6318431,1840854,6318462.077,1840914.427,6318492,1840976,1,1,10110,10180,,WOODROW,AV,WOODROW AV,,WOODROW,AVE,,WOODROW AVE,136.4592597
9137,9306,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,1521.141934,120352.2803,151424,97228,96460,1317.968635,8729,fjessie,9/9/2014,3413,0,4/1/1980,M,D,L,B,0,5,SD,900,1198,SD,901,1199,N,N,N,900,1199,1840936.999,6318827,20,92114,92114,SD,SD,5,N,Y,1011,1010,14102,14102,434,434,6318827,1840936.999,6319117.069,1841528.421,6319245,1842135,1,1,10030,10130,,ARMACOST,RD,ARMACOST RD,,ARMACOST,RD,,ARMACOST RD,1317.968875
9136,9305,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,1060.032833,38858.31557,112777,97080,97063,373.7220249,82579,fjessie,10/16/2018,25042,0,6/1/1985,M,D,L,B,0,5,SD,7700,7798,SD,7701,7799,N,N,N,7700,7799,1841104,6320329,20,92114,92114,SD,SD,5,N,Y,1012,1012,14102,14102,434,434,6320329,1841104,6320503.247,1841057.545,6320652.781,1841162.891,1,1,10280,10280,,DRY CREEK,PL,DRY CREEK PL,,DRY CREEK,PL,,DRY CREEK PL,373.7221536
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,25674,96907,96975,207.9853126,77535,fjessie,9/9/2014,22121,56,4/1/1980,M,D,L,B,0,5,SD,7230,7248,SD,7231,7249,N,N,N,7230,7249,1841397,6318090.999,20,92114,92114,SD,SD,5,N,Y,1003,1019,14102,14102,434,434,6318090.999,1841397,6318193.404,1841381.789,6318289,1841341,1,1,10040,10090,,HAGMANN,ST,HAGMANN ST,,HAGMANN,ST,,HAGMANN ST,207.9855298
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,18006,96608,96704,261.5743566,77537,fjessie,9/9/2014,22123,50,4/1/1980,M,D,L,B,0,5,SD,7200,7248,SD,7201,7249,N,N,N,7200,7249,1841854,6318216,20,92114,92114,SD,SD,5,N,Y,1003,1003,14102,14102,434,434,6318216,1841854,6318334.625,1841798.42,6318455,1841748,1,1,10040,10040,,LADDECK,CT,LADDECK CT,,LADDECK,CT,,LADDECK CT,261.5745322
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,18005,96907,96746,270.8755438,77536,fjessie,9/9/2014,22122,50,4/1/1980,M,D,L,B,0,5,SD,900,998,SD,901,999,N,N,N,900,999,1841397,6318090.999,20,92114,92114,SD,SD,5,N,Y,1003,1003,14102,14102,434,434,6318090.999,1841397,6318089.714,1841531.994,6318105,1841665,1,1,10040,10040,,HAGMANN,CT,HAGMANN CT,,HAGMANN,CT,,HAGMANN CT,270.87568
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,4243,96979,96907,236.0191949,77534,fjessie,9/9/2014,22121,0,4/1/1980,M,D,L,B,0,5,SD,7200,7228,SD,7201,7229,N,N,N,7200,7229,1841325,6317868,20,92114,92114,SD,SD,5,N,Y,1003,1019,14102,14102,434,434,6317868,1841325,6317976.511,1841371.357,6318090.999,1841397,1,1,10040,10090,,HAGMANN,ST,HAGMANN ST,,HAGMANN,ST,,HAGMANN ST,236.0190484
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,4770,96740,96979,434.8823689,77532,fjessie,9/9/2014,22120,0,4/1/1980,M,D,L,B,0,5,SD,7130,7178,SD,7131,7179,N,N,N,7130,7179,1841692,6317652,20,92114,92114,SD,SD,5,N,Y,1003,1019,14102,14102,434,434,6317652,1841692,6317783.965,1841526.025,6317868,1841325,1,1,10040,10090,,DINOVO,ST,DINOVO ST,,DINOVO,ST,,DINOVO ST,434.8822287
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,51728,96979,96997,57.00877125,77533,fjessie,9/9/2014,22120,0,4/1/1980,M,D,L,B,0,5,SD,7180,7198,SD,7181,7199,N,N,N,7180,7199,1841325,6317868,20,92114,92114,SD,SD,5,N,Y,1019,1019,14102,14102,434,434,6317868,1841325,6317878.683,1841298.039,6317889,1841272,1,1,10090,10090,,DINOVO,ST,DINOVO ST,,DINOVO,ST,,DINOVO ST,57.00896225
9135,9304,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1753.550274,181274.0796,151779,96975,96704,439.5863406,35776,fjessie,9/9/2014,9019,56,4/1/1980,M,D,L,B,0,5,SD,950,998,SD,951,999,N,N,N,950,999,1841341,6318289,20,92114,92114,SD,SD,5,N,Y,1003,1001,14102,14102,434,434,6318289,1841341,6318371.223,1841545.057,6318455,1841748,1,1,10040,10010,,DIMARINO,ST,DIMARINO ST,,DIMARINO,ST,,DIMARINO ST,439.5862035
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,40191,96064,96004,60.56200001,65036,fjessie,6/21/2018,16466,0,4/1/1980,M,D,2,B,0,4,LG,1570,1578,LG,1571,1579,N,N,N,1570,1579,1842718.438,6320251,35,91945,91945,LG,SD,4,N,Y,2024,1012,14101,14102,606,434,6320251,1842718.438,6320251,1842748.438,6320251,1842779,1,1,20250,10140,,WOODROW,AV,WOODROW AV,,WOODROW,AVE,,WOODROW AVE,60.56221482
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,30695,96604,96365,346.2565635,44832,FJESSIE,10/9/2009,11132,0,4/1/1980,M,D,L,B,0,5,SD,1100,1198,SD,1101,1199,N,N,N,1100,1199,1841876,6319655,20,92114,92114,SD,SD,5,N,Y,1010,1012,14102,14102,434,434,6319655,1841876,6319652.482,1842048.717,6319621,1842219,1,1,10130,10140,,MARJORIE,DR,MARJORIE DR,,MARJORIE,DR,,MARJORIE DR,346.2565204
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,67746,96365,96327,328.975683,65034,fjessie,6/21/2018,16466,0,4/1/1980,M,D,2,B,0,4,SD,1300,1398,SD,1301,1399,N,N,N,1300,1399,1842219,6319621,35,92114,92114,SD,SD,4,N,Y,1000,1012,14102,14102,434,434,6319621,1842219,6319781.024,1842254.893,6319942,1842291,1,1,10000,10140,,WOODROW,AV,WOODROW AV,,WOODROW,AVE,,WOODROW AVE,328.9757371
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,67744,96327,96064,572.6480372,65029,fjessie,6/21/2018,16466,0,4/1/1980,M,D,2,B,0,4,SD,1400,1568,SD,1401,1569,N,N,N,1400,1569,1842291,6319942,35,92114,92114,SD,SD,4,N,Y,1000,1012,14102,14102,434,434,6319942,1842291,6320174.017,1842448.036,6320251,1842718.438,1,1,10000,10140,,WOODROW,AV,WOODROW AV,,WOODROW,AVE,,WOODROW AVE,572.6478606
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,100365,96622,149830,207.3086345,33976,fjessie,6/21/2018,8653,0,4/1/1980,M,D,L,B,0,5,SD,7500,7598,SD,7501,7599,N,N,N,7500,7599,1841812,6319913,20,92114,92114,SD,SD,5,N,Y,1012,1012,14102,14102,434,434,6319913,1841812,6319987.09,1841884.984,6320055.76,1841962.019,1,1,10150,10150,,HARLAN,PL,HARLAN PL,,HARLAN,PL,,HARLAN PL,207.3086068
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,94260,96622,96604,274.7425272,33975,fjessie,6/21/2018,8652,0,4/1/1980,M,D,L,B,0,5,SD,1050,1098,SD,1051,1099,N,N,N,1050,1099,1841812,6319913,20,92114,92114,SD,SD,5,N,Y,1013,1012,14102,14102,434,434,6319913,1841812,6319792.65,1841871.682,6319655,1841876,1,1,10210,10140,,HARLAN,CR,HARLAN CR,,HARLAN,CIR,,HARLAN CIR,274.7425653
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,92151,96758,96762,115.1086443,63156,fjessie,6/21/2018,15942,0,4/1/1980,M,D,L,B,0,5,SD,7500,7598,SD,7501,7599,N,N,N,7500,7599,1841648,6319968,20,92114,92114,SD,SD,5,N,Y,1012,1012,14102,14102,434,434,6319968,1841648,6320025.945,1841645.481,6320083,1841643,1,1,10220,10220,,VICTORIA,CT,VICTORIA CT,,VICTORIA,CT,,VICTORIA CT,115.1087419
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,84352,97230,97010,332.7819914,13653,fjessie,10/16/2018,4366,0,4/1/1980,M,D,L,B,0,5,SD,900,998,SD,901,999,N,N,N,900,999,1840929,6320109,20,92114,92114,SD,SD,5,N,Y,1012,1012,14102,14102,434,434,6320109,1840929,6320148.651,1841090.131,6320131,1841255,1,1,10220,10220,,BRITAIN,ST,BRITAIN ST,,BRITAIN,ST,,BRITAIN ST,332.7819684
9134,9303,14102,141021,32,3,14,92114,1444,1444,0,3945,4,4,110,22,0,16,1,1,2222.563267,144101.8291,157714,96758,96622,179.3157554,33974,fjessie,6/21/2018,8652,0,4/1/1980,M,D,L,B,0,5,SD,1001,1049,SD,1002,1048,N,N,N,1001,1049,1841648,6319968,20,92114,92114,SD,SD,5,N,Y,1013,1012,14102,14102,434,434,6319968,1841648,6319959.729,1841736.81,6319913,1841812,1,1,10210,10220,,HARLAN,CR,HARLAN CR,,HARLAN,CIR,,HARLAN CIR,179.3156119
9133,9302,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1490.346439,111758.0122,39755,96483,96335,228.0688392,35774,fjessie,9/9/2014,9019,0,6/1/1985,M,D,L,B,0,5,SD,1050,1078,SD,1051,1079,N,N,N,1050,1079,1842092,6318549,20,92114,92114,SD,SD,5,N,Y,1003,1002,14102,14102,434,434,6318549,1842092,6318499.449,1842193.746,6318413,1842266.999,1,1,10040,10020,,DIMARINO,ST,DIMARINO ST,,DIMARINO,ST,,DIMARINO ST,228.0690039
9133,9302,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1490.346439,111758.0122,26513,96335,96262,282.172465,35772,fjessie,9/9/2014,9019,0,,M,D,L,B,0,5,SD,1080,1088,SD,1081,1089,N,N,N,1080,1089,1842266.999,6318413,20,92114,92114,SD,SD,5,N,Y,1003,1004,14102,14102,434,434,6318413,1842266.999,6318293.573,1842341.954,6318174,1842417,1,1,10040,10050,,DIMARINO,ST,DIMARINO ST,,DIMARINO,ST,,DIMARINO ST,282.1723446
9133,9302,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1490.346439,111758.0122,151782,96491,96483,174.2699056,35799,fjessie,9/9/2014,9025,52,6/1/1985,M,D,L,B,0,5,SD,1060,1098,SD,1061,1099,N,N,N,1060,1099,1842071,6318376,20,92114,92114,SD,SD,5,N,Y,1003,1003,14102,14102,434,434,6318376,1842071,6318462.366,1842081.484,6318549,1842092,1,1,10040,10040,,LARWOOD,RD,LARWOOD RD,,LARWOOD,RD,,LARWOOD RD,174.2698828
9132,9301,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1532.114358,100559.1342,39632,95981,96122,256.7897056,24367,fjessie,9/9/2014,6690,0,4/1/1980,M,D,L,B,0,5,SD,7514,7540,SD,7515,7539,N,N,N,7514,7540,1842841.941,6319256.038,20,92114,92114,SD,SD,5,N,Y,1000,1001,14102,14102,434,434,6319256.038,1842841.941,6319325.305,1842734.303,6319395,1842626,1,1,10000,10010,,DEVILLE,DR,DEVILLE DR,,DEVILLE,DR,,DEVILLE DR,256.7895679
9132,9301,14102,141021,32,3,14,92114,1444,1444,0,3923,4,4,110,22,0,16,1,1,1532.114358,100559.1342,26385,96122,96160,286.0149937,24366,fjessie,11/7/2013,6690,0,4/1/1980,M,D,L,B,0,5,SD,7548,7598,SD,7541,7599,N,N,N,7541,7599,1842626,6319395,20,92114,92114,SD,SD,5,N,Y,1000,1000,14102,14102,434,434,6319395,1842626,6319500.996,1842538.504,6319640,1842568,1,1,10000,10000,,DEVILLE,DR,DEVILLE DR,,DEVILLE,DR,,DEVILLE DR,286.0151312
9131,9300,14101,141012,32,3,10,91945,1000,0,0,3880,0,2,134,22,0,16,1,1,1628.986232,119238.491,1390,95989,95695,469.9391794,25178,fjessie,6/29/2018,6908,50,4/1/1980,M,D,L,B,0,5,LG,1500,1598,LG,1501,1599,N,N,N,1500,1599,1842821,6322366.001,20,91945,91945,LG,LG,5,N,Y,2007,2007,14101,14101,606,606,6322366.001,1842821,6322362.853,1843055.665,6322346,1843289.999,1,1,20110,20100,,DUPONT,DR,DUPONT DR,,DUPONT,DR,,DUPONT DR,469.939239
9131,9300,14101,141012,32,3,10,91945,1000,0,0,3880,0,2,134,22,0,16,1,1,1628.986232,119238.491,77271,96093,96252,386.9841769,141492,fjessie,4/30/2014,104584,0,6/14/1996,M,D,L,B,0,5,LG,7700,7798,LG,7701,7799,N,N,N,7700,7799,1842667.673,6322465.399,20,91945,91945,LG,LG,5,N,Y,2007,2007,14101,14101,606,606,6322465.399,1842667.673,6322472.914,1842493.269,6322654.763,1842438.485,1,1,20100,20100,,DANIELLE,DR,DANIELLE DR,,DANIELLE,DR,,DANIELLE DR,386.9841194
9130,9299,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,772.1947438,36060.71643,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,21561,96011,95573,656.0030488,10172,fjessie,6/21/2018,3706,0,4/1/1980,M,D,L,B,0,5,LG,1600,1698,LG,1601,1699,N,N,N,1600,1699,1842775,6320844,20,91945,91945,LG,LG,5,N,Y,2013,2012,14101,14101,606,606,6320844,1842775,6320845,1843102.998,6320846,1843431,1,1,20130,20120,,BAKERSFIELD,ST,BAKERSFIELD ST,,BAKERSFIELD,ST,,BAKERSFIELD ST,656.0030491
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,13362,96685,96469,446.5686025,10174,fjessie,6/21/2018,3706,0,4/1/1980,M,D,L,B,0,5,LG,1300,1398,LG,1301,1399,N,N,N,1300,1399,1841765,6320686,20,91945,91945,LG,LG,5,N,Y,2023,2022,14101,14101,606,606,6320686,1841765,6320839.53,1841900.472,6320842,1842124,1,1,20230,20290,,BAKERSFIELD,ST,BAKERSFIELD ST,,BAKERSFIELD,ST,,BAKERSFIELD ST,446.5688457
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,2928,96685,96467,453.0143717,60367,fjessie,6/21/2018,15131,0,4/1/1980,M,D,L,B,0,5,LG,1300,1398,LG,1301,1399,N,N,N,1300,1399,1841765,6320686,20,91945,91945,LG,LG,5,N,Y,2022,2023,14101,14101,606,606,6320686,1841765,6320527.934,1841900.092,6320528,1842126,1,1,20210,20220,,TAFT,ST,TAFT ST,,TAFT,ST,,TAFT ST,453.0143489
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,2927,96467,96009,651.0122887,60366,fjessie,6/21/2018,15131,0,4/1/1980,M,D,L,B,0,5,LG,1400,1598,LG,1401,1599,N,N,N,1400,1599,1842126,6320528,20,91945,91945,LG,LG,5,N,Y,2021,2020,14101,14101,606,606,6320528,1842126,6320530.003,1842451.994,6320532,1842777,1,1,20200,20190,,TAFT,ST,TAFT ST,,TAFT,ST,,TAFT ST,651.012299
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,1664,96469,96011,651.0030722,10173,fjessie,6/21/2018,3706,0,4/1/1980,M,D,L,B,0,5,LG,1400,1598,LG,1401,1599,N,N,N,1400,1599,1842124,6320842,20,91945,91945,LG,LG,5,N,Y,2020,2019,14101,14101,606,606,6320842,1842124,6320843.001,1842449.998,6320844,1842775,1,1,20190,20180,,BAKERSFIELD,ST,BAKERSFIELD ST,,BAKERSFIELD,ST,,BAKERSFIELD ST,651.0030825
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,31443,96009,95575,653.012251,60365,fjessie,6/21/2018,15131,0,4/1/1980,M,D,L,B,0,5,LG,1600,1698,LG,1601,1699,N,N,N,1600,1699,1842777,6320532,20,91945,91945,LG,LG,5,N,Y,2014,2013,14101,14101,606,606,6320532,1842777,6320534.003,1843103.994,6320536,1843430,1,1,20140,20130,,TAFT,ST,TAFT ST,,TAFT,ST,,TAFT ST,653.0122573
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,27776,95575,95573,310.0016129,15671,fjessie,2/17/2015,4788,0,4/1/1980,M,D,2,B,0,4,LG,7500,7558,LG,7501,7559,N,N,N,7500,7559,1843430,6320536,35,91945,91945,LG,LG,4,N,Y,1002,2013,14101,14101,606,606,6320536,1843430,6320690.999,1843430.5,6320846,1843431,1,1,10150,20130,,CANTON,DR,CANTON DR,,CANTON,DR,,CANTON DR,310.0016491
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,80758,96011,96015,313.026558,14842,fjessie,6/21/2018,4662,0,4/1/1980,M,D,L,B,0,5,LG,7560,7598,LG,7561,7599,N,N,N,7560,7599,1842775,6320844,20,91945,91945,LG,LG,5,N,Y,2012,2019,14101,14101,606,606,6320844,1842775,6321000.987,1842772.994,6321157.001,1842771,1,1,20120,20180,,CALVOCADO,ST,CALVOCADO ST,,CALVOCADO,ST,,CALVOCADO ST,313.0265723
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,80129,96464,96467,180.0027778,36200,fjessie,6/21/2018,9127,0,4/1/1980,M,D,L,B,0,5,LG,7500,7518,LG,7501,7519,N,N,N,7500,7519,1842127,6320348,20,91945,91945,LG,LG,5,N,Y,2021,2022,14101,14101,606,606,6320348,1842127,6320437.999,1842126.5,6320528,1842126,1,1,20200,20210,,HUGHES,ST,HUGHES ST,,HUGHES,ST,,HUGHES ST,180.0027458
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,76010,96467,96469,314.0063694,36199,fjessie,6/21/2018,9127,0,4/1/1980,M,D,L,B,0,5,LG,7520,7558,LG,7521,7559,N,N,N,7520,7559,1842126,6320528,20,91945,91945,LG,LG,5,N,Y,2020,2023,14101,14101,606,606,6320528,1842126,6320684.997,1842125,6320842,1842124,1,1,20190,20220,,HUGHES,ST,HUGHES ST,,HUGHES,ST,,HUGHES ST,314.0063975
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,57679,96777,96464,521,42599,fjessie,6/21/2018,10553,0,4/1/1980,M,D,L,B,0,5,LG,1310,1398,LG,1311,1399,N,N,N,1310,1399,1841606,6320348,20,91945,91945,SD,LG,5,N,Y,1012,2022,14102,14101,434,606,6320348,1841606,6320348,1841866,6320348,1842127,1,1,10220,20210,,LINCOLN,PL,LINCOLN PL,,LINCOLN,PL,,LINCOLN PL,521.0002703
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,99493,96469,96473,291.5292624,36198,fjessie,6/21/2018,9127,0,4/1/1980,M,D,L,B,0,5,LG,7560,7598,LG,7561,7599,N,N,N,7560,7599,1842124,6320842,20,91945,91945,LG,LG,5,N,Y,2019,2022,14101,14101,606,606,6320842,1842124,6320987.982,1842121.697,6321133.493,1842119.402,1,1,20280,20290,,HUGHES,ST,HUGHES ST,,HUGHES,ST,,HUGHES ST,291.5294473
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,87907,96009,96011,312.0064102,14843,fjessie,6/21/2018,4662,0,4/1/1980,M,D,L,B,0,5,LG,7520,7558,LG,7521,7559,N,N,N,7520,7559,1842777,6320532,20,91945,91945,LG,LG,5,N,Y,2013,2020,14101,14101,606,606,6320532,1842777,6320687.997,1842776,6320844,1842775,1,1,20130,20190,,CALVOCADO,ST,CALVOCADO ST,,CALVOCADO,ST,,CALVOCADO ST,312.0064423
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,133982,176869,96009,152.0032895,212518,fjessie,6/21/2018,4662,0,2/9/2015,M,D,L,B,0,5,LG,7512,7518,LG,7513,7519,N,N,N,7512,7519,1842778,6320380,20,91945,91945,LG,LG,5,N,Y,2014,2021,14101,14101,606,606,6320380,1842778,6320455.998,1842777.5,6320532,1842777,1,1,20140,20200,,CALVOCADO,ST,CALVOCADO ST,,CALVOCADO,ST,,CALVOCADO ST,152.0033137
9129,9298,14101,141012,32,3,10,91945,1000,0,0,3900,0,2,134,22,0,16,1,1,2046.361443,209697.626,119685,96007,176869,3.78894055,212517,fjessie,6/21/2018,4662,0,2/9/2015,M,D,L,B,0,5,LG,7510,7510,LG,7511,7511,N,N,N,7510,7511,1842777.962,6320376.211,20,91945,91945,LG,SD,5,N,Y,2014,1012,14101,14102,606,434,6320376.211,1842777.962,6320378.211,1842777.982,6320380,1842778,1,1,20140,20200,,CALVOCADO,ST,CALVOCADO ST,,CALVOCADO,ST,,CALVOCADO ST,3.788897473
