rq_time,start,end,request_id
40835,1085,399,300
4912,504,872,301
30973,0,242,302
71166,180,216,303
57325,96,1074,304
47192,947,1036,305
50432,992,226,306
27137,403,784,307
15584,495,72,308
50843,471,272,309
42748,874,943,310
21022,115,937,311
15242,554,321,312
1521,444,368,313
6602,396,649,314
16655,666,237,315
16696,898,957,316
36029,354,171,317
5943,932,557,318
37869,187,968,319
31516,423,890,320
69295,373,917,321
54853,901,1032,322
41408,796,1048,323
2766,280,1121,324
37304,350,907,325
59126,954,877,326
58327,374,1117,327
4200,267,27,328
45541,413,778,329
18287,223,213,330
22878,821,223,331
38257,516,104,332
30526,347,763,333
48237,1168,445,334
44074,511,1068,335
21816,203,62,336
50479,939,242,337
67309,168,64,338
21379,211,1027,339
57472,1094,806,340
31676,179,308,341
42482,355,339,342
70411,1029,543,343
56125,901,973,344
64746,810,1116,345
22662,494,1036,346
16460,657,596,347
63720,28,272,348
41176,220,65,349
35713,341,761,350
48489,889,1130,351
12170,337,1168,352
33912,388,1124,353
70612,717,790,354
57655,34,800,355
67626,225,31,356
67220,825,628,357
16163,971,942,358
62928,196,275,359
49757,17,245,360
2611,1039,870,361
64887,138,488,362
7433,39,220,363
59740,508,923,364
21336,653,866,365
61985,604,137,366
1057,508,613,367
1595,720,1072,368
57263,421,949,369
37114,902,1123,370
57012,745,743,371
58022,454,448,372
55447,910,111,373
63012,570,946,374
61658,215,710,375
23238,651,448,376
67908,764,477,377
43576,113,60,378
66103,445,999,379
38799,181,671,380
71084,610,212,381
47737,1109,433,382
46631,172,1064,383
49341,818,1028,384
31755,886,664,385
8880,709,121,386
7349,735,742,387
34993,731,1112,388
1132,721,514,389
40203,873,1014,390
34643,1084,574,391
1139,836,715,392
22287,514,582,393
3428,110,254,394
52704,658,29,395
61649,676,181,396
57004,161,431,397
62504,732,252,398
35786,900,46,399
25354,695,924,400
37232,660,119,401
4644,76,1117,402
58784,626,239,403
30775,108,699,404
6345,708,784,405
3401,163,492,406
45101,538,657,407
8657,557,1067,408
20657,178,993,409
41353,114,215,410
63936,268,260,411
12595,942,18,412
52195,312,666,413
18373,664,184,414
229,158,360,415
29453,496,109,416
69395,575,700,417
64405,563,283,418
21967,78,814,419
26769,145,867,420
53966,342,849,421
19210,1041,749,422
22624,341,943,423
60194,368,15,424
22223,549,159,425
30302,686,5,426
15977,260,140,427
53745,327,800,428
59843,832,290,429
27479,704,457,430
10743,673,592,431
45429,914,1047,432
70416,114,834,433
12392,1120,901,434
50372,337,276,435
38634,169,151,436
69080,311,326,437
13777,540,292,438
1038,238,99,439
39997,1043,35,440
62238,856,731,441
30474,804,699,442
46534,539,216,443
9307,1163,210,444
64854,923,716,445
28116,821,148,446
33824,368,158,447
40653,825,783,448
23689,481,14,449
21330,592,828,450
65624,719,696,451
7528,897,526,452
45048,1028,177,453
47922,1132,234,454
37604,526,1097,455
10027,678,646,456
52094,627,784,457
62059,986,255,458
15210,215,667,459
5703,462,456,460
47897,695,845,461
57456,666,692,462
13162,28,435,463
58229,628,508,464
43783,541,953,465
19665,1158,869,466
4062,1037,843,467
2738,832,422,468
4523,851,216,469
16738,1140,319,470
21786,112,1063,471
45323,492,644,472
58635,759,789,473
12536,268,1073,474
20065,195,981,475
3113,528,203,476
47606,175,470,477
20121,106,264,478
37199,540,305,479
3568,728,397,480
71799,782,1066,481
34136,1066,1051,482
40998,84,1047,483
43979,1069,966,484
43319,545,340,485
24641,59,347,486
57114,956,56,487
54839,254,850,488
14997,160,33,489
53770,1121,163,490
57090,821,219,491
48404,111,475,492
45846,351,189,493
920,23,358,494
40608,452,365,495
52490,491,1064,496
24763,227,116,497
33964,396,447,498
11382,356,493,499
28570,540,50,500
37207,1145,258,501
18011,524,170,502
37127,691,84,503
12320,329,405,504
67802,485,762,505
36767,270,772,506
31354,81,35,507
5853,61,846,508
63927,458,934,509
64666,266,686,510
37292,188,507,511
29867,253,1021,512
59879,714,170,513
55915,635,663,514
27203,871,65,515
30953,1166,889,516
45629,87,600,517
52324,812,778,518
11033,645,461,519
70053,345,1124,520
55522,788,36,521
37007,472,582,522
10466,1156,991,523
64847,811,183,524
60543,450,467,525
53813,1037,966,526
34772,1054,710,527
42713,374,1150,528
68924,432,1032,529
39609,462,394,530
2706,601,217,531
17783,563,1053,532
44433,1094,890,533
22442,290,1106,534
36417,511,851,535
67752,244,852,536
10826,725,179,537
46424,936,130,538
36841,104,86,539
35672,806,196,540
12695,1060,178,541
32581,432,903,542
9515,5,454,543
62398,1039,783,544
49061,321,1058,545
25980,100,189,546
8598,371,927,547
42006,339,494,548
35931,489,203,549
60804,217,750,550
41438,389,556,551
30942,15,1164,552
27253,951,196,553
63983,507,550,554
32631,381,336,555
64962,1113,822,556
47161,678,728,557
69718,783,750,558
39688,1108,1128,559
20299,498,650,560
43327,104,441,561
22879,32,118,562
14031,296,635,563
70513,667,971,564
45019,285,391,565
47286,1052,1117,566
49231,387,791,567
67874,22,113,568
59431,325,879,569
5262,940,146,570
49470,125,139,571
32476,902,1161,572
13091,945,322,573
47439,1046,1012,574
53854,557,727,575
39955,342,427,576
56244,195,502,577
35849,400,245,578
60945,894,90,579
52732,149,633,580
18111,211,1108,581
58906,669,1054,582
11761,777,639,583
8749,297,1154,584
32008,754,418,585
43549,556,224,586
1689,762,982,587
36775,79,362,588
16411,755,81,589
51200,219,638,590
1429,1019,767,591
41389,700,835,592
13817,774,1146,593
1659,819,330,594
13776,1127,271,595
38455,169,175,596
56785,495,172,597
58547,270,165,598
61680,701,374,599
1936,987,43,600
71864,11,1042,601
50864,373,696,602
63969,629,687,603
46237,322,904,604
43069,118,951,605
27175,354,114,606
5807,1089,853,607
42492,1055,116,608
29793,337,640,609
20989,882,971,610
67107,838,976,611
45763,872,716,612
9891,281,947,613
9155,1133,336,614
13997,835,1039,615
9797,1153,58,616
21744,813,815,617
20462,373,628,618
49387,304,1118,619
46956,142,1168,620
31415,369,1132,621
64160,857,711,622
43760,183,1034,623
18203,26,1002,624
1349,558,602,625
10312,18,1149,626
57509,809,9,627
29651,368,172,628
33299,299,579,629
28414,548,204,630
23250,1161,122,631
30307,407,233,632
10376,425,879,633
59802,702,207,634
5782,882,261,635
3914,774,904,636
35281,911,1127,637
26842,176,480,638
19007,250,666,639
27834,177,311,640
15680,116,5,641
15794,228,431,642
27535,1006,943,643
36718,585,3,644
2920,916,539,645
38167,981,593,646
58027,729,1038,647
33219,162,155,648
52258,14,934,649
56970,218,142,650
19769,1100,443,651
30028,1165,1067,652
7184,926,881,653
67990,234,1126,654
70110,307,270,655
36397,1148,492,656
67588,270,884,657
69667,890,726,658
61170,769,593,659
34350,1155,1093,660
13639,99,303,661
3755,160,791,662
24636,179,575,663
6794,791,162,664
69905,543,320,665
15537,916,884,666
36837,1022,953,667
26015,11,757,668
34150,1068,39,669
30948,636,271,670
48659,792,848,671
69884,943,948,672
7835,1155,155,673
30133,694,1157,674
45200,330,385,675
66355,862,28,676
27245,719,759,677
31415,657,604,678
68929,23,93,679
51046,85,467,680
12994,444,431,681
53447,1104,836,682
7541,585,777,683
54794,913,21,684
67652,977,568,685
31575,935,107,686
48453,443,234,687
37470,978,941,688
58748,462,1067,689
29235,534,1105,690
44280,138,246,691
15634,13,271,692
46247,937,586,693
23142,204,710,694
11359,148,920,695
31682,245,535,696
29903,720,919,697
10832,25,13,698
14980,940,1055,699
40998,116,1105,700
28022,947,594,701
29642,818,177,702
52091,294,1142,703
2340,475,1078,704
60067,69,921,705
46247,396,475,706
56176,680,270,707
32961,954,899,708
56752,87,223,709
53189,851,824,710
63269,216,142,711
17277,690,240,712
25123,877,1030,713
29513,664,748,714
59601,586,841,715
52880,466,586,716
55984,653,1131,717
11483,335,269,718
25790,426,1146,719
59189,94,246,720
19071,124,479,721
56872,77,1010,722
58538,905,411,723
11020,1164,730,724
30640,114,30,725
13428,960,782,726
24813,535,817,727
2650,1084,450,728
59017,1127,270,729
29351,255,217,730
53755,396,783,731
47605,381,845,732
5813,722,1138,733
39085,384,214,734
46450,475,602,735
42138,353,146,736
6936,719,468,737
29052,215,96,738
52265,526,574,739
9016,206,924,740
58217,1131,1110,741
33682,917,694,742
53900,669,1025,743
29500,103,890,744
45748,410,588,745
31230,979,451,746
57233,982,227,747
56217,747,433,748
37599,644,469,749
52073,958,226,750
14141,586,388,751
59530,158,563,752
31483,752,639,753
1827,342,588,754
46375,884,505,755
24462,489,352,756
34173,164,765,757
59731,998,609,758
5054,622,139,759
44302,1095,24,760
12345,95,86,761
11254,83,724,762
36434,1020,477,763
61252,288,1074,764
55893,156,839,765
52536,1006,391,766
42576,413,977,767
34197,104,178,768
25938,1103,101,769
47543,765,761,770
61702,67,1024,771
50780,176,893,772
69773,104,627,773
343,313,957,774
18184,519,1087,775
57882,503,653,776
969,653,125,777
37544,850,1104,778
26600,888,782,779
69589,599,1164,780
55777,314,793,781
50702,881,109,782
12239,339,881,783
69604,618,341,784
32173,1045,1021,785
44171,834,554,786
41224,267,654,787
31561,134,508,788
24464,987,26,789
65319,454,144,790
21698,1101,1065,791
63789,520,845,792
22750,390,113,793
23454,851,805,794
48176,722,1069,795
10866,228,299,796
50801,927,254,797
15444,225,935,798
56264,137,615,799
22225,986,917,800
35462,1132,630,801
26890,863,60,802
52586,482,1103,803
22688,24,522,804
7826,837,76,805
18706,968,685,806
41774,799,469,807
19848,795,598,808
21983,566,577,809
70694,560,149,810
69023,307,657,811
69920,24,1007,812
2029,135,426,813
23720,513,1074,814
64506,464,946,815
62157,189,793,816
26324,88,207,817
36639,804,1101,818
45932,993,82,819
63227,793,634,820
38190,689,379,821
38554,247,426,822
12204,321,812,823
58075,391,950,824
35187,730,1045,825
42277,750,82,826
41476,155,475,827
46007,719,779,828
33772,295,683,829
5826,412,644,830
4990,882,617,831
69917,763,942,832
56930,684,701,833
68558,469,388,834
63319,748,10,835
12398,527,169,836
48549,191,327,837
32465,349,175,838
58009,590,1123,839
28806,215,781,840
52658,1150,730,841
29373,488,160,842
17998,897,234,843
34253,413,77,844
55665,1001,791,845
67652,330,467,846
1737,738,284,847
60461,286,269,848
51700,1070,213,849
68437,665,1140,850
47383,454,441,851
32418,1103,1097,852
61943,803,325,853
24201,891,284,854
39108,419,523,855
12805,404,206,856
16870,30,354,857
2925,630,635,858
50315,588,937,859
2771,770,993,860
13899,147,49,861
53978,744,322,862
36675,780,419,863
9158,854,408,864
9237,457,1163,865
14418,142,86,866
2736,86,40,867
15306,152,1118,868
10804,775,1105,869
55339,125,24,870
37376,443,830,871
1364,293,920,872
60068,228,574,873
51605,716,428,874
7767,430,841,875
8939,449,705,876
69026,214,345,877
11322,1063,911,878
20552,444,1145,879
35913,10,1163,880
55729,195,1101,881
71453,1051,1082,882
13893,960,857,883
6864,196,108,884
25979,781,71,885
13066,727,132,886
53369,1034,286,887
14662,372,1105,888
45611,1087,648,889
28026,786,246,890
5686,171,643,891
52195,802,1021,892
39692,684,867,893
12568,967,256,894
63059,94,939,895
2634,1022,249,896
71202,574,409,897
35663,860,823,898
15446,192,1144,899
11067,603,242,900
42508,531,221,901
50314,674,861,902
66957,481,998,903
4256,695,657,904
58365,886,393,905
58157,846,768,906
50161,849,1112,907
52711,538,520,908
23173,1143,838,909
17511,757,1118,910
62942,890,853,911
55128,267,134,912
58740,604,946,913
10652,936,585,914
58191,885,809,915
45699,969,182,916
58606,98,822,917
52781,385,501,918
18159,571,965,919
65331,152,836,920
65135,724,878,921
50098,1093,302,922
10329,515,317,923
9060,702,1039,924
1317,725,1157,925
33936,582,258,926
24040,293,1029,927
44860,263,912,928
7412,937,615,929
11452,757,1059,930
30750,1140,226,931
34018,793,913,932
5409,268,865,933
66335,604,1119,934
31113,262,660,935
25508,14,1031,936
52626,815,109,937
37339,9,911,938
66824,973,1067,939
60935,960,785,940
52764,576,477,941
50149,468,887,942
71737,549,1012,943
50443,320,328,944
56996,808,76,945
23161,555,736,946
57705,556,823,947
33908,795,182,948
2231,1167,787,949
65000,1008,1074,950
55803,1112,824,951
22969,574,98,952
2691,308,11,953
5577,652,278,954
12615,54,653,955
64912,865,1026,956
30007,641,1021,957
35794,551,61,958
51328,977,374,959
70627,281,465,960
71370,440,456,961
27111,853,1070,962
58053,580,1108,963
50270,66,794,964
68550,399,679,965
36856,645,751,966
19335,712,67,967
66124,494,578,968
48876,434,1100,969
27620,607,406,970
36205,765,199,971
48347,719,261,972
50777,612,366,973
71684,383,378,974
5896,604,1103,975
41247,886,418,976
42693,233,256,977
52849,823,555,978
26940,473,805,979
41826,595,68,980
30408,1112,1067,981
46356,706,840,982
15646,1115,639,983
47884,11,74,984
16338,206,484,985
63866,881,957,986
49018,1025,672,987
33822,310,868,988
5325,272,1034,989
21680,432,9,990
23452,994,445,991
66304,392,905,992
42011,695,250,993
22356,597,930,994
43958,1035,986,995
2354,729,1055,996
55173,582,1080,997
5432,62,200,998
39875,616,79,999
