OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
381,MTS_10613,MTS,10613,Logan Av & 44th St,32.69676187,-117.1001687,10613,0,,0,M-Street-E/B,
380,MTS_10612,MTS,10612,El Cajon Bl & Fairmount Av,32.75500376,-117.1004022,10612,0,,1,F-E/B,
97,MTS_10163,MTS,10163,Ocean View Bl & 30th St,32.70111472,-117.1296683,10163,0,,1,N-E/B,
96,MTS_10162,MTS,10162,Upas St & 30th St,32.74102988,-117.1294814,10162,0,,1,N-E/B,
99,MTS_10165,MTS,10165,Main St & 30th St,32.69275093,-117.1292956,10165,0,,1,F-E/B,
98,MTS_10164,MTS,10164,Imperial Av & 30th St,32.70634271,-117.129623,10164,0,,1,N-E/B,
92,MTS_10158,MTS,10158,Market St & 30th St,32.71156459,-117.1304326,10158,0,,1,N-E/B,mark30
89,MTS_10154,MTS,10154,National Av & 29th St,32.69585228,-117.1322292,10154,0,,1,N-E/B,
95,MTS_10161,MTS,10161,University Av & 30th St,32.7483355,-117.1302406,10161,0,,1,N-E/B,uni30t
94,MTS_10160,MTS,10160,Adams Av & 30th St,32.76282743,-117.1303757,10160,0,,1,N-E/B,30ada
85,MTS_10148,MTS,10148,C St & 28th St,32.71683051,-117.1343054,10148,0,,1,N-E/B,
84,MTS_10147,MTS,10147,Imperial Av & Hensley St,32.70632038,-117.1346649,10147,0,,1,N-E/B,
88,MTS_10151,MTS,10151,University Av & Utah St,32.74836023,-117.1329339,10151,0,,1,N-E/B,
87,MTS_10150,MTS,10150,El Cajon Bl & Utah St,32.75517721,-117.1328396,10150,0,,1,N-E/B,
80,MTS_10140,MTS,10140,Adams Av & Arizona St,32.76280518,-117.1377011,10140,0,,1,N-E/B,
79,MTS_10139,MTS,10139,El Cajon Bl & Arizona St,32.7551642,-117.1377184,10139,0,,1,N-E/B,
83,MTS_10145,MTS,10145,Ocean View Bl & Sampson St,32.70214509,-117.1354747,10145,0,,1,N-S/B,
82,MTS_10143,MTS,10143,Main St & 27th St,32.6927249,-117.1360041,10143,0,,2,N-E/B,
119,MTS_10194,MTS,10194,Camino Del Rio S & Scheidler Wy,32.77667102,-117.1203925,10194,0,,1,N-E/B,
117,MTS_10190,MTS,10190,El Cajon Bl & 35th St,32.75515393,-117.1175225,10190,0,,0,F-E/B,
121,MTS_10196,MTS,10196,El Cajon Bl & 35th St,32.75513002,-117.1181858,10196,0,,1,N-E/B,
120,MTS_10195,MTS,10195,National Av & 35th St,32.69594054,-117.1190266,10195,0,,1,N-E/B,
114,MTS_10187,MTS,10187,Imperial Av & 33rd St,32.70666939,-117.1227149,10187,0,,0,N-E/B,
113,MTS_10186,MTS,10186,Ocean View Bl & 33rd St,32.70115313,-117.1227155,10186,0,,1,N-E/B,
116,MTS_10189,MTS,10189,El Cajon Bl & 33rd St,32.75515457,-117.1224991,10189,0,,1,N-E/B,
115,MTS_10188,MTS,10188,Adams Av & 33rd St,32.76329493,-117.1229896,10188,0,,2,N-E/B,
107,MTS_10178,MTS,10178,Imperial Av & 32nd St,32.7063728,-117.1253939,10178,0,,1,N-E/B,imp32
106,MTS_10177,MTS,10177,Ocean View Bl & 32nd St,32.7011366,-117.1254362,10177,0,,1,N-E/B,
112,MTS_10184,MTS,10184,Market St & 33rd St,32.71168209,-117.1224069,10184,0,,0,N-E/B,
108,MTS_10179,MTS,10179,Market St & 32nd St,32.71159492,-117.1254002,10179,0,,1,N-E/B,
101,MTS_10167,MTS,10167,Beech St & Fern St,32.72122117,-117.1295114,10167,0,,1,F-E/B,
100,MTS_10166,MTS,10166,C St & 30th St,32.71680897,-117.1304005,10166,0,,1,M-Street-E/B,c_30st
104,MTS_10171,MTS,10171,Market St & 31st St,32.71157701,-117.1275328,10171,0,,1,N-E/B,
103,MTS_10169,MTS,10169,Adams Av & Boundary St,32.76283621,-117.1283719,10169,0,,1,N-E/B,
56,MTS_10108,MTS,10108,Market St & Park Bl,32.71146838,-117.1539889,10108,0,marpar,1,N-E/B,marpar
54,MTS_10106,MTS,10106,University Av & 10th Av,32.74831789,-117.155463,10106,0,,1,N-E/B,
59,MTS_10111,MTS,10111,University Av & Vermont St,32.74834756,-117.1536647,10111,0,,1,N-E/B,
57,MTS_10109,MTS,10109,Broadway & Park Bl,32.71570092,-117.1540128,10109,0,citcol,1,N-E/B,citcol
50,MTS_10098,MTS,10098,University Av & 5th Av,32.74820876,-117.1605812,10098,0,,1,N-E/B,5thuni
49,MTS_10097,MTS,10097,Broadway & 5th Av,32.71566019,-117.160297,10097,0,,0,N-E/B,5thbro
53,MTS_10105,MTS,10105,Market St & 10th Av,32.71143588,-117.1557961,10105,0,,0,N-E/B,
51,MTS_10099,MTS,10099,Broadway & 6th Av,32.71566351,-117.1594745,10099,0,,0,N-E/B,bro6th
43,MTS_10090,MTS,10090,Broadway & Front St,32.71559826,-117.1649521,10090,0,,0,N-E/B,brofro
42,MTS_10088,MTS,10088,Washington St & Albatross St,32.74977421,-117.166312,10088,0,,1,N-E/B,
47,MTS_10094,MTS,10094,Broadway & 3rd Av,32.71561383,-117.1621074,10094,0,,0,N-E/B,3rdbro
45,MTS_10092,MTS,10092,University Av & 3rd Av,32.74819693,-117.1629261,10092,0,,1,N-E/B,
37,MTS_10076,MTS,10076,Lewis St & Stephens St,32.75171067,-117.1786106,10076,0,,0,N-E/B,lewste
33,MTS_10064,MTS,10064,Taylor St & I-8 East (Ramp),32.75925323,-117.1905044,10064,0,,2,N-E/B,
41,MTS_10086,MTS,10086,Broadway & State St,32.7155689,-117.1666847,10086,0,,1,N-E/B,amplza
39,MTS_10080,MTS,10080,Lewis St & Ingalls St,32.7517283,-117.1751663,10080,0,,0,N-E/B,
76,MTS_10136,MTS,10136,University Av & Louisiana St,32.74837408,-117.1401869,10136,0,,1,N-E/B,
75,MTS_10134,MTS,10134,Broadway & 25th St,32.71575334,-117.1407646,10134,0,,1,N-E/B,
78,MTS_10138,MTS,10138,C St & 26th St,32.71680461,-117.1382912,10138,0,,1,N-E/B,
77,MTS_10137,MTS,10137,Imperial Av & 26th St,32.70630307,-117.1382212,10137,0,,1,N-E/B,
71,MTS_10129,MTS,10129,El Cajon Bl & Alabama St,32.75513971,-117.1426363,10129,0,,1,N-E/B,
69,MTS_10127,MTS,10127,Imperial Av & 24th St,32.70622508,-117.1425505,10127,0,,1,N-E/B,
74,MTS_10133,MTS,10133,Market St & 25th St,32.71151504,-117.1403966,10133,0,,1,N-E/B,
72,MTS_10130,MTS,10130,University Av & Alabama St,32.74837212,-117.1427401,10130,0,,1,M-Street-E/B,
65,MTS_10119,MTS,10119,Broadway & 20th St,32.71572127,-117.1459499,10119,0,,1,N-E/B,
64,MTS_10118,MTS,10118,Market St & 19th St,32.7114408,-117.1468492,10118,0,,1,N-E/B,
67,MTS_10123,MTS,10123,Imperial Av & 22nd St,32.70621679,-117.1440751,10123,0,,1,N-E/B,
66,MTS_10122,MTS,10122,Logan Av & Cesar E Chavez Pkwy,32.70154139,-117.1444795,10122,0,,1,N-E/B,logces
61,MTS_10115,MTS,10115,Imperial Av & 16th St,32.70621434,-117.1497024,10115,0,,1,N-E/B,imp16
60,MTS_10114,MTS,10114,University Av & Richmond St,32.74836182,-117.1513394,10114,0,,1,N-E/B,
63,MTS_10117,MTS,10117,Logan Av & Sigsbee St,32.7038153,-117.1477599,10117,0,,1,N-E/B,
62,MTS_10116,MTS,10116,Market St & 16th St,32.71142899,-117.1496028,10116,0,,1,N-E/B,16-Mar
176,MTS_10278,MTS,10278,Streamview Dr & Hasty Dr,32.74399002,-117.0612949,10278,0,,1,N-E/B,
174,MTS_10276,MTS,10276,Imperial Av & 63rd St,32.7098784,-117.0625577,10276,0,,1,N-E/B,
179,MTS_10284,MTS,10284,Montezuma Rd & Reservoir Dr,32.76907119,-117.0573456,10284,0,,1,M-Street-E/B,
178,MTS_10280,MTS,10280,Skyline Dr & Detroit Pl,32.70122966,-117.0590973,10280,0,,1,N-E/B,
169,MTS_10268,MTS,10268,Skyline Dr & Radio Dr,32.70141969,-117.0710972,10268,0,,1,N-E/B,
168,MTS_10267,MTS,10267,Market St & Merlin Dr,32.70999972,-117.0716258,10267,0,,0,N-E/B,
173,MTS_10274,MTS,10274,Montezuma Rd & 63rd St,32.77041066,-117.0647296,10274,0,,1,N-E/B,
172,MTS_10273,MTS,10273,Imperial Av & 62nd St,32.70967287,-117.0641325,10273,0,,1,M-Street-E/B,imp62
165,MTS_10263,MTS,10263,Olvera Av & Las Flores Ter,32.69935486,-117.0749105,10263,0,,1,N-E/B,
164,MTS_10262,MTS,10262,College Av & El Cajon Bl,32.76195317,-117.0668634,10262,0,,0,F-N/B,elccol
167,MTS_10266,MTS,10266,Streamview Dr & Lynn St,32.7434085,-117.0712963,10266,0,,2,F-E/B,
166,MTS_10264,MTS,10264,Roswell St & Kelton Rd,32.71581815,-117.0753507,10264,0,,0,N-E/B,
161,MTS_10259,MTS,10259,Olvera Av & San Onofre Ter,32.69880564,-117.0777106,10259,0,,1,N-E/B,
160,MTS_10258,MTS,10258,Montezuma Rd & 54th St,32.77105299,-117.0797038,10258,0,,2,N-E/B,
163,MTS_10261,MTS,10261,Grape St & 55th St,32.72760644,-117.0769926,10261,0,,0,M-Street-E/B,
162,MTS_10260,MTS,10260,El Cajon Bl & Dayton St,32.75814842,-117.0768922,10260,0,,1,F-E/B,elc54
193,MTS_10308,MTS,10308,University Av & Lowell St,32.75740049,-117.0374489,10308,0,,1,N-E/B,
192,MTS_10307,MTS,10307,Skyline Dr & Siena St,32.70287961,-117.0373098,10307,0,,1,N-E/B,
196,MTS_10312,MTS,10312,Jamacha Rd & Glencoe Dr,32.71536671,-117.0320113,10312,0,,1,M-Street-E/B,
194,MTS_10310,MTS,10310,El Cajon Bl & Parks Av,32.76819913,-117.0335897,10310,0,,1,F-E/B,
189,MTS_10299,MTS,10299,Skyline Dr & Sychar Rd,32.70316505,-117.0429491,10299,0,,1,N-E/B,
188,MTS_10296,MTS,10296,Skyline Dr & Buccaneer Dr,32.7027509,-117.0449478,10296,0,,1,N-E/B,
191,MTS_10306,MTS,10306,El Cajon Bl & Jessie Av,32.76863289,-117.0379853,10306,0,,1,N-E/B,
190,MTS_10303,MTS,10303,El Cajon Bl & 73rd St,32.76872907,-117.0405659,10303,0,,1,N-E/B,elc73
185,MTS_10292,MTS,10292,Imperial Av & 69th St,32.71180223,-117.0495387,10292,0,,1,N-E/B,
184,MTS_10291,MTS,10291,Imperial Av & 68th St,32.71125466,-117.0513283,10291,0,,1,N-E/B,
187,MTS_10294,MTS,10294,University Av & 69th St,32.75506844,-117.0496223,10294,0,,1,N-E/B,uni69t
186,MTS_10293,MTS,10293,Skyline Dr & 69th St,32.70251753,-117.0495845,10293,0,,1,N-E/B,
181,MTS_10287,MTS,10287,Skyline Dr & Woodman St,32.70117147,-117.055391,10287,0,,1,N-E/B,woosky
180,MTS_10286,MTS,10286,Imperial Av & Woodman St,32.71071811,-117.0556375,10286,0,,1,M-Street-E/B,
183,MTS_10290,MTS,10290,El Cajon Bl & Montezuma Rd,32.76813892,-117.0544808,10290,0,,1,M-Street-E/B,
182,MTS_10288,MTS,10288,University Av & Aragon Dr,32.7552306,-117.0538522,10288,0,,1,F-E/B,
136,MTS_10220,MTS,10220,National Av & 41st St,32.69602495,-117.106175,10220,0,,1,N-E/B,
135,MTS_10219,MTS,10219,Home Av & Hixson Av,32.72434645,-117.1052471,10219,0,,1,N-E/B,
138,MTS_10223,MTS,10223,Ocean View Bl & San Miguel Av,32.70048297,-117.1045962,10223,0,,1,N-E/B,
137,MTS_10221,MTS,10221,Market St & Morrison St,32.71138957,-117.1057065,10221,0,,1,N-E/B,
131,MTS_10210,MTS,10210,Camino Del Rio S & 3661,32.77785771,-117.1154068,10210,0,,1,M-Street-E/B,
130,MTS_10208,MTS,10208,University Av & 38th St,32.74964632,-117.1119748,10208,0,,1,N-E/B,
134,MTS_10216,MTS,10216,Imperial Av & 40th St,32.70475529,-117.1087824,10216,0,,2,M-Street-E/B,
132,MTS_10214,MTS,10214,National Av & 40th St,32.69601305,-117.1082812,10214,0,,1,N-E/B,
127,MTS_10205,MTS,10205,National Av & 38th St,32.69597766,-117.112565,10205,0,,1,N-E/B,
126,MTS_10204,MTS,10204,El Cajon Bl & 37th St,32.75509992,-117.1138594,10204,0,,1,N-E/B,
129,MTS_10207,MTS,10207,Imperial Av & 38th St,32.70481068,-117.1126612,10207,0,,1,N-E/B,
128,MTS_10206,MTS,10206,Ocean View Bl & 38th St,32.70121027,-117.1126422,10206,0,,1,N-E/B,
123,MTS_10198,MTS,10198,Adams Av & 35th St,32.76325179,-117.1174135,10198,0,,1,N-E/B,
122,MTS_10197,MTS,10197,National Av & 36th St,32.6959479,-117.1171999,10197,0,,1,N-E/B,
125,MTS_10203,MTS,10203,Imperial Av & 37th St,32.7048041,-117.1147774,10203,0,,0,N-E/B,
124,MTS_10201,MTS,10201,El Cajon Bl & 36th St,32.75511258,-117.1155825,10201,0,,1,F-E/B,
154,MTS_10252,MTS,10252,University Av & 52nd St,32.74899361,-117.0837698,10252,0,,1,N-E/B,
153,MTS_10250,MTS,10250,El Cajon Bl & 54th St,32.75787567,-117.0786266,10250,0,,0,F-E/B,
159,MTS_10257,MTS,10257,El Cajon Bl & 54th St,32.7576761,-117.0796949,10257,0,,1,N-E/B,elc54
157,MTS_10255,MTS,10255,Olvera Av & Gwen St,32.69784545,-117.0815307,10255,0,,1,N-E/B,
150,MTS_10238,MTS,10238,University Av & 47th St,32.74947427,-117.0935219,10238,0,,1,N-E/B,
148,MTS_10236,MTS,10236,Ocean View Bl & 47th St,32.70040491,-117.0939821,10236,0,,1,N-E/B,
152,MTS_10247,MTS,10247,El Cajon Bl & 50th St,32.75669001,-117.0869294,10247,0,,1,N-E/B,
151,MTS_10242,MTS,10242,University Av & Estrella Av,32.74945296,-117.090201,10242,0,,1,N-E/B,
145,MTS_10231,MTS,10231,Ocean View Bl & Elizabeth St,32.70045362,-117.0992974,10231,0,,1,N-E/B,
144,MTS_10230,MTS,10230,Home Av & Fairmount Av,32.728334,-117.1001546,10230,0,,1,N-E/B,
147,MTS_10235,MTS,10235,Logan Av & 47th St,32.69670801,-117.0932023,10235,0,,1,F-E/B,47log
146,MTS_10232,MTS,10232,Imperial Av & 45th St,32.70406208,-117.0981456,10232,0,,0,N-E/B,
140,MTS_10225,MTS,10225,Market St & Denby St,32.71139783,-117.102927,10225,0,,1,N-E/B,
139,MTS_10224,MTS,10224,Adams Av & Biona Dr,32.76317276,-117.1043163,10224,0,,1,N-E/B,
142,MTS_10228,MTS,10228,8th St & F Av,32.67756198,-117.1004061,10228,0,,1,F-E/B,
141,MTS_10227,MTS,10227,National Av & San Pasqual St,32.69641482,-117.1030616,10227,0,,1,F-W/B,
1848,MTS_13033,MTS,13033,Hotel Circle S & 625,32.7602566,-117.1693291,13033,0,,1,M-Street-E/B,
1847,MTS_13032,MTS,13032,Hotel Circle S & 1333,32.75902725,-117.1753145,13032,0,,1,M-Street-E/B,
1854,MTS_13043,MTS,13043,Camino Del Rio S & Point Loma Nazerene,32.7779437,-117.107417,13043,0,,1,M-Street-E/B,
1849,MTS_13034,MTS,13034,Hotel Circle S & Bachman Pl,32.76055868,-117.1667788,13034,0,,1,F-E/B,
1841,MTS_13021,MTS,13021,Jamacha Rd & 7629,32.71288508,-117.0362938,13021,0,,0,M-Street-E/B,
1839,MTS_13018,MTS,13018,University Av & Salvation Army Drwy,32.75508584,-117.0516001,13018,0,,1,F-E/B,krocco
1846,MTS_13030,MTS,13030,Hotel Circle S & 2201,32.75910297,-117.1827806,13030,0,,1,M-Street-E/B,
1843,MTS_13023,MTS,13023,Jamacha Rd & 8205,32.71615056,-117.029323,13023,0,,0,M-Street-E/B,
1836,MTS_13009,MTS,13009,Camino Del Rio S & 3505,32.77769352,-117.1180438,13009,0,,1,M-Street-E/B,
1832,MTS_12999,MTS,12999,Hotel Circle S & 875,32.75962964,-117.1715801,12999,0,,1,M-Street-E/B,
1838,MTS_13017,MTS,13017,University Av & 5975,32.7512707,-117.0683809,13017,0,,1,M-Street-E/B,
1837,MTS_13013,MTS,13013,Ocean View Bl & 46th St,32.70042249,-117.0962285,13013,0,,1,N-E/B,
1820,MTS_12976,MTS,12976,Jamacha Rd & Darby St,32.71723173,-117.0204111,12976,0,,2,F-W/B,
1819,MTS_12975,MTS,12975,Cardiff St & Carlisle Dr,32.71896011,-117.0257389,12975,0,,1,F-N/B,carcar
1831,MTS_12998,MTS,12998,Hotel Circle S & 1605,32.75894122,-117.1779874,12998,0,,1,M-TC-Train-E/B,
1822,MTS_12979,MTS,12979,La Mesa Bl & Grant Av,32.76666393,-117.0158858,12979,0,,1,F-N/B,
1884,MTS_13116,MTS,13116,Lisbon St & 7170,32.71217625,-117.043973,13116,0,,2,M-Street-W/B,
1883,MTS_13112,MTS,13112,University Av & University Sq,32.75052552,-117.0705011,13112,0,,1,M-Street-W/B,
1892,MTS_13137,MTS,13137,Park Bl & Russ Bl,32.7205293,-117.1538152,13137,0,,1,M-Street-S/B,
1885,MTS_13118,MTS,13118,Jamacha Rd & 8204,32.71629082,-117.029308,13118,0,,0,M-Street-W/B,
1875,MTS_13099,MTS,13099,Reynard Wy & 2850 (Opp),32.73536904,-117.1692939,13099,0,,0,M-Street-N/B,
1874,MTS_13098,MTS,13098,Hotel Circle N & 950,32.76052029,-117.1722985,13098,0,,1,M-Street-W/B,
1881,MTS_13110,MTS,13110,Streamview Dr & 5955,32.74434912,-117.0688025,13110,0,,1,M-Street-E/B,
1880,MTS_13109,MTS,13109,Bayview Heights Dr & 1737,32.72316717,-117.078697,13109,0,,2,M-Street-E/B,
1870,MTS_13088,MTS,13088,Broadway & 7080,32.74266336,-117.0451193,13088,0,,1,M-Street-W/B,
1869,MTS_13085,MTS,13085,University Av & Salvation Army Drwy,32.75532384,-117.0517714,13085,0,,1,M-Street-W/B,
1873,MTS_13096,MTS,13096,Hotel Circle N & 1650,32.75966337,-117.1784472,13096,0,,1,M-Street-W/B,
1872,MTS_13095,MTS,13095,Hotel Circle N & 2270,32.75985922,-117.1841808,13095,0,,1,M-Street-W/B,
1860,MTS_13067,MTS,13067,Hotel Circle N & 1550,32.75967796,-117.1765054,13067,0,,1,M-Street-W/B,
1859,MTS_13066,MTS,13066,Hotel Circle N & 1904,32.75976294,-117.1812815,13066,0,,1,M-Street-W/B,
1868,MTS_13081,MTS,13081,Streamview Dr & 5930,32.74470583,-117.069265,13081,0,,1,M-Street-W/B,
1866,MTS_13079,MTS,13079,Camino Del Rio S & 4141,32.77809237,-117.1050044,13079,0,,1,M-Street-E/B,natuni
1780,MTS_12922,MTS,12922,Pyramid St & Kenwood St,32.71195266,-117.073871,12922,0,,2,F-N/B,
1778,MTS_12919,MTS,12919,Bayview Heights Dr & Hudson Bay Ter,32.72551533,-117.0756886,12919,0,,2,F-E/B,
1787,MTS_12929,MTS,12929,College Av & Lindo Paseo,32.77223524,-117.0697729,12929,0,,1,F-N/B,colpas
1781,MTS_12923,MTS,12923,58th St & Mira Flores Dr,32.70022125,-117.073173,12923,0,,1,F-N/B,
1772,MTS_12913,MTS,12913,54th St & University Av,32.75010423,-117.0792496,12913,0,,1,F-N/B,
1771,MTS_12912,MTS,12912,54th St & Trojan Av,32.75521402,-117.0792001,12912,0,,1,F-N/B,
1775,MTS_12916,MTS,12916,Bayview Heights Dr & Bayview Heights Pl,32.72400572,-117.07784,12916,0,,1,M-Street-E/B,
1773,MTS_12914,MTS,12914,54th St & El Cajon Bl,32.75830609,-117.0791999,12914,0,,1,F-N/B,54elcn
1767,MTS_12908,MTS,12908,54th St & Nutmeg St,32.73398522,-117.0795206,12908,0,,1,M-Street-N/B,
1766,MTS_12907,MTS,12907,54th St & Laurel St,32.73097532,-117.0795638,12907,0,,2,F-N/B,
1769,MTS_12910,MTS,12910,54th St & Lea St,32.74657735,-117.0793335,12910,0,,2,F-N/B,
1768,MTS_12909,MTS,12909,54th St & College Grove Dr,32.73613764,-117.0794693,12909,0,,1,F-N/B,
1760,MTS_12894,MTS,12894,Euclid Av & Federal Bl,32.72203533,-117.0847308,12894,0,,1,F-N/B,
1759,MTS_12893,MTS,12893,Euclid Av & Naranja St,32.70848706,-117.0848691,12893,0,,1,N-N/B,
1764,MTS_12904,MTS,12904,Collwood Bl & Monroe Av,32.76011275,-117.0807002,12904,0,,1,F-N/B,
1761,MTS_12896,MTS,12896,Collwood Bl & 4819,32.76694425,-117.0837412,12896,0,,2,F-N/B,
1815,MTS_12971,MTS,12971,Meadowbrook Dr & Gribble St,32.70363319,-117.0307467,12971,0,,2,F-N/B,
1814,MTS_12970,MTS,12970,Meadowbrook Dr & Knollwood Rd,32.70769282,-117.0328958,12970,0,,1,F-N/B,
1818,MTS_12974,MTS,12974,Skyline Dr & Canton Dr,32.72367052,-117.0262551,12974,0,,0,F-N/B,skycan
1816,MTS_12972,MTS,12972,Deep Dell Rd & Paradise Valley Rd,32.69602093,-117.0297139,12972,0,,1,F-N/B,deepar
1811,MTS_12967,MTS,12967,Madera St & Ramon St,32.72356857,-117.0457046,12967,0,,0,F-N/B,
1810,MTS_12966,MTS,12966,70th St & El Cajon Bl,32.76912778,-117.0469489,12966,0,,1,F-N/B,elc70
1813,MTS_12969,MTS,12969,Massachusetts Av & Madera St,32.72782595,-117.0427222,12969,0,,0,F-N/B,
1812,MTS_12968,MTS,12968,Massachusetts Av & Balkis Ln,32.73441076,-117.0428107,12968,0,,0,F-N/B,
1807,MTS_12962,MTS,12962,College Av & College Grove Dr,32.74466098,-117.054107,12962,0,,2,F-N/B,
1803,MTS_12952,MTS,12952,College Av & Billman St,32.74571257,-117.058478,12952,0,,1,N-N/B,
1809,MTS_12965,MTS,12965,Madera St & Primera St,32.72085823,-117.0483072,12965,0,,2,F-E/B,
1808,MTS_12963,MTS,12963,College Av & Federal Bl,32.74160006,-117.0501635,12963,0,,1,F-N/B,
1791,MTS_12934,MTS,12934,College Av & Arosa St,32.76554354,-117.0667373,12934,0,,1,F-N/B,
1789,MTS_12931,MTS,12931,College Av & Pontiac St,32.76877504,-117.0685077,12931,0,,1,F-N/B,
1798,MTS_12943,MTS,12943,College Av & University Av,32.75324258,-117.0644603,12943,0,,1,F-N/B,unicol
1794,MTS_12937,MTS,12937,College Av & Adelaide Av,32.75804089,-117.0662091,12937,0,,1,F-N/B,
2057,MTS_13541,MTS,13541,Kettner Bl & Cedar St,32.72217893,-117.1692896,13541,0,,0,N-S/B,
2056,MTS_13533,MTS,13533,30th St & A St,32.7187603,-117.1296461,13533,0,,1,F-S/B,30tast
2060,MTS_13551,MTS,13551,Park Bl & University Av,32.74867016,-117.1463663,13551,0,,0,N-S/B,paruni
2059,MTS_13550,MTS,13550,Park Bl & University Av,32.74883567,-117.1462834,13550,0,,0,F-N/B,paruni
2053,MTS_13528,MTS,13528,El Cajon Bl & Marlborough Av,32.75503613,-117.1056588,13528,0,,1,F-E/B,
2051,MTS_13524,MTS,13524,University Av & I-15 Transit Plaza,32.74983218,-117.1089713,13524,0,,1,M-Street-W/B,i15uni
2055,MTS_13532,MTS,13532,30th St & A St,32.71882529,-117.1293964,13532,0,,1,N-N/B,30tast
2054,MTS_13531,MTS,13531,El Cajon Bl & Copeland Av,32.75503113,-117.1036031,13531,0,,1,F-E/B,
2048,MTS_13510,MTS,13510,Hotel Circle South & Bachman Pl,32.76065348,-117.167336,13510,0,,0,M-Street-W/B,
2047,MTS_13501,MTS,13501,University Av & 35th St,32.74986938,-117.1185763,13501,0,,1,M-Street-W/B,35univ
2050,MTS_13523,MTS,13523,University Av & I-15 Transit Plaza,32.74954378,-117.108549,13523,0,,1,M-Street-E/B,i15uni
2049,MTS_13521,MTS,13521,University Av & Yale Av,32.75566945,-117.0403771,13521,0,,1,N-E/B,
2043,MTS_13486,MTS,13486,San Vicente St & Norm St,32.71146072,-117.0285988,13486,0,,2,F-E/B,
2042,MTS_13485,MTS,13485,El Cajon Bl & I-15 Transit Plaza,32.75502129,-117.1085861,13485,0,,1,M-Street-E/B,i15elc
2045,MTS_13489,MTS,13489,I-15 Ramp & University Av,32.74947706,-117.1082621,13489,0,,1,N-N/B,i15une
2044,MTS_13487,MTS,13487,I-15 Ramp & University Av,32.74990115,-117.1093298,13487,0,,1,N-S/B,i15uw1
2675,MTS_40715,MTS,40715,Spring St & Palm Av,32.75492429,-117.0133638,40715,0,,1,M-Street-W/B,
2631,MTS_40617,MTS,40617,Sweetwater Rd & Blossom Ln,32.724579,-117.0145771,40617,0,,1,F-S/B,sweblo
2761,MTS_40918,MTS,40918,Broadway & 7081,32.74238868,-117.0459461,40918,0,,1,M-Street-E/B,
2716,MTS_40806,MTS,40806,Sweetwater Rd & Blossom Ln,32.72461609,-117.0139141,40806,0,,1,N-N/B,sweblo
2527,MTS_40383,MTS,40383,Allison Av & Pine St,32.76611671,-117.0176995,40383,0,,1,F-W/B,allpin
2525,MTS_40380,MTS,40380,Broadway & Washington St,32.74351409,-117.023272,40380,0,,1,F-W/B,wasbro
2630,MTS_40616,MTS,40616,Spring St & Palm Av,32.7556245,-117.014801,40616,0,,1,N-S/B,
2528,MTS_40390,MTS,40390,La Mesa Bl & Wilson St,32.77218323,-117.0064732,40390,0,,1,F-W/B,
2402,MTS_40130,MTS,40130,Broadway & Buena Vista Av,32.74255179,-117.0337779,40130,0,,1,F-E/B,
2358,MTS_40021,MTS,40021,Broadway & Washington St,32.743241,-117.0234289,40021,0,,1,N-E/B,
2519,MTS_40364,MTS,40364,Broadway & Buena Vista Av,32.74281513,-117.0347233,40364,0,,1,F-W/B,
2457,MTS_40244,MTS,40244,B St & 5th Av,32.71787302,-117.1598874,40244,0,,1,N-W/B,b5th
2062,MTS_13553,MTS,13553,Park Bl & Howard Av,32.75368869,-117.1464011,13553,0,,0,F-S/B,
2061,MTS_13552,MTS,13552,Park Bl & Howard Av,32.75434063,-117.1463264,13552,0,,0,F-N/B,
2064,MTS_13555,MTS,13555,El Cajon Bl & Winona Av,32.75653907,-117.0877054,13555,0,,0,F-E/B,
2063,MTS_13554,MTS,13554,El Cajon Bl & Texas St,32.75517706,-117.1382227,13554,0,,0,F-E/B,
1971,MTS_13315,MTS,13315,Broadway & 9th Av,32.71565037,-117.1566298,13315,0,,0,N-E/B,
1970,MTS_13314,MTS,13314,Broadway & 1st Av,32.71564979,-117.1639331,13314,0,,0,N-E/B,bro1st
1978,MTS_13332,MTS,13332,Montezuma Rd & Catoctin Dr,32.76951628,-117.0586314,13332,0,,1,F-W/B,
1977,MTS_13331,MTS,13331,Montezuma Rd & Gary St,32.76972438,-117.0608455,13331,0,,2,M-Street-E/B,
1967,MTS_13311,MTS,13311,Broadway & 8th Av,32.71578215,-117.157323,13311,0,,0,N-W/B,
1964,MTS_13308,MTS,13308,Imperial Av & Valencia Pkwy,32.70812337,-117.0743781,13308,0,,2,M-Street-E/B,
1969,MTS_13313,MTS,13313,Broadway & 2nd Av,32.71577614,-117.1627938,13313,0,,0,N-W/B,bro2nd
1968,MTS_13312,MTS,13312,Broadway & 5th Av,32.71576782,-117.160051,13312,0,,0,N-W/B,bro4th
1915,MTS_13184,MTS,13184,Reynard Wy & 2717 (Opp),32.73383106,-117.1695022,13184,0,,0,M-Street-S/B,
1907,MTS_13170,MTS,13170,La Mesa Bl & University Av,32.7652285,-117.0265562,13170,0,,1,F-N/B,
1963,MTS_13306,MTS,13306,Imperial Av & Valencia Pkwy,32.70877566,-117.0730091,13306,0,,1,N-W/B,
1917,MTS_13194,MTS,13194,University Av & Shiloh Rd,32.74893744,-117.0810957,13194,0,,1,F-E/B,
