from_node,to_node,distance,travel_time,link_type,route_id,route_type
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,10086,0.232042449049,298.340291635,1,-1,-1
96217,75109,0.230545149618,296.415192366,1,-1,-1
75085,75087,0.233014125,27.961695,0,[510],0
75085,75083,0.103768957,12.45227484,0,[510],0
75085,75095,0.222450818,26.69409816,0,[550],0
75085,79404,0.0329795671011,42.4023005585,1,-1,-1
75085,43735,0.0372155772017,47.8485992593,1,-1,-1
75085,37404,0.0630555745834,81.0714530358,1,-1,-1
75085,17357,0.160433687477,206.271883899,1,-1,-1
75085,96217,0.0913056943409,117.393035581,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,75084,0.104615851765,134.506095127,1,-1,-1
96217,75085,0.0913056943409,117.393035581,1,-1,-1
96217,10836,0.195695863273,251.608967065,1,-1,-1
96217,10454,0.150829483579,193.923621745,1,-1,-1
96217,10833,0.133172611449,171.221929006,1,-1,-1
96217,99026,0.14541846555,186.966598564,1,-1,-1
96217,99791,0.106018588233,136.309613443,1,-1,-1
96217,99025,0.118567074259,152.44338119,1,-1,-1
96217,75082,0.0215984514044,27.76943752,1,-1,-1
96217,75083,0.0217740364857,27.9951897673,1,-1,-1
96217,99589,0.0504396292916,64.8509519463,1,-1,-1
96217,10449,0.209251024083,269.037030963,1,-1,-1
96217,10828,0.167995698142,215.994469039,1,-1,-1
96217,99440,0.235789413949,303.157817935,1,-1,-1
96217,12389,0.20440232376,262.802987691,1,-1,-1
96217,99356,0.203729648697,261.938119754,1,-1,-1
96217,97004,0.199943714803,257.070490461,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,10086,0.232042449049,298.340291635,1,-1,-1
96217,75109,0.230545149618,296.415192366,1,-1,-1
75082,75081,0.169634283,20.35611396,0,"[530, 540, 510]",0
75082,75084,0.109982667,13.19792004,0,[510],0
75082,75094,0.231771383,27.81256596,0,"[530, 540]",0
75082,79404,0.0947256253637,121.790089753,1,-1,-1
75082,43735,0.0905290838001,116.394536314,1,-1,-1
75082,37404,0.124465301346,160.026816017,1,-1,-1
75082,17357,0.226338540491,291.006694917,1,-1,-1
75082,96217,0.0215984514044,27.76943752,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,75084,0.104615851765,134.506095127,1,-1,-1
96217,75085,0.0913056943409,117.393035581,1,-1,-1
96217,10836,0.195695863273,251.608967065,1,-1,-1
96217,10454,0.150829483579,193.923621745,1,-1,-1
96217,10833,0.133172611449,171.221929006,1,-1,-1
96217,99026,0.14541846555,186.966598564,1,-1,-1
96217,99791,0.106018588233,136.309613443,1,-1,-1
96217,99025,0.118567074259,152.44338119,1,-1,-1
96217,75082,0.0215984514044,27.76943752,1,-1,-1
96217,75083,0.0217740364857,27.9951897673,1,-1,-1
96217,99589,0.0504396292916,64.8509519463,1,-1,-1
96217,10449,0.209251024083,269.037030963,1,-1,-1
96217,10828,0.167995698142,215.994469039,1,-1,-1
96217,99440,0.235789413949,303.157817935,1,-1,-1
96217,12389,0.20440232376,262.802987691,1,-1,-1
96217,99356,0.203729648697,261.938119754,1,-1,-1
96217,97004,0.199943714803,257.070490461,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,10086,0.232042449049,298.340291635,1,-1,-1
96217,75109,0.230545149618,296.415192366,1,-1,-1
75083,75085,0.103768957,12.45227484,0,[510],0
75083,75080,0.169634283,20.35611396,0,"[530, 540, 510]",0
75083,75095,0.235499609,28.25995308,0,"[530, 540]",0
75083,79404,0.0921655380828,118.498548964,1,-1,-1
75083,43735,0.085891516636,110.431949961,1,-1,-1
75083,37404,0.122313672222,157.260435714,1,-1,-1
75083,17357,0.221655945187,284.986215241,1,-1,-1
75083,96217,0.0217740364857,27.9951897673,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,79404,0.112557772444,144.717135999,1,-1,-1
96217,43735,0.0963492989615,123.877670093,1,-1,-1
96217,37404,0.143240796873,184.166738836,1,-1,-1
96217,75084,0.104615851765,134.506095127,1,-1,-1
96217,75085,0.0913056943409,117.393035581,1,-1,-1
96217,10836,0.195695863273,251.608967065,1,-1,-1
96217,10454,0.150829483579,193.923621745,1,-1,-1
96217,10833,0.133172611449,171.221929006,1,-1,-1
96217,99026,0.14541846555,186.966598564,1,-1,-1
96217,99791,0.106018588233,136.309613443,1,-1,-1
96217,99025,0.118567074259,152.44338119,1,-1,-1
96217,75082,0.0215984514044,27.76943752,1,-1,-1
96217,75083,0.0217740364857,27.9951897673,1,-1,-1
96217,99589,0.0504396292916,64.8509519463,1,-1,-1
96217,10449,0.209251024083,269.037030963,1,-1,-1
96217,10828,0.167995698142,215.994469039,1,-1,-1
96217,99440,0.235789413949,303.157817935,1,-1,-1
96217,12389,0.20440232376,262.802987691,1,-1,-1
96217,99356,0.203729648697,261.938119754,1,-1,-1
96217,97004,0.199943714803,257.070490461,1,-1,-1
96217,17357,0.229928656153,295.622557911,1,-1,-1
96217,10086,0.232042449049,298.340291635,1,-1,-1
96217,75109,0.230545149618,296.415192366,1,-1,-1
75109,75086,0.129245168,15.50942016,0,[520],0
75109,75087,0.124895571,14.98746852,0,[520],0
75109,79404,0.176294608956,226.664497229,1,-1,-1
75109,43735,0.137213263081,176.417052533,1,-1,-1
75109,37404,0.180875963084,232.554809679,1,-1,-1
75109,72752,0.20713767497,266.319867819,1,-1,-1
75109,17357,0.00535981588223,6.89119184858,1,-1,-1
75109,96217,0.230545149618,296.415192366,1,-1,-1
47026,68665,0.00633862394784,8.1496593615,1,-1,-1
47026,68665,0.00633862394784,8.1496593615,1,-1,-1
47026,13158,0.166299695936,213.813894774,1,-1,-1
47026,12929,0.0913691628926,117.474638005,1,-1,-1
47026,99097,0.0544429614471,69.9980932891,1,-1,-1
47026,11031,0.169691624194,218.174945393,1,-1,-1
47026,75062,0.00402967628298,5.18101236383,1,-1,-1
47026,75063,0.021249915187,27.3213195262,1,-1,-1
47026,99017,0.0118165873997,15.1927552282,1,-1,-1
47026,99094,0.0336047548278,43.2061133501,1,-1,-1
47026,99095,0.0463826942002,59.6348925431,1,-1,-1
47026,99096,0.0531328715984,68.313692055,1,-1,-1
47026,12562,0.236489418398,304.057823655,1,-1,-1
12562,12929,0.173362509,20.80350108,0,[14],3
12562,12948,0.4349597,52.195164,0,[14],3
12562,68665,0.233975749949,300.82596422,1,-1,-1
12562,47026,0.236489418398,304.057823655,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,40616,0.164363078652,211.323958267,1,-1,-1
98265,70031,0.00932638013251,11.9910601704,1,-1,-1
98265,70032,0.00747278823846,9.60787059231,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,75036,0.0103910775199,13.3599568113,1,-1,-1
98265,75037,0.0197763742249,25.4267668606,1,-1,-1
70032,40715,0.196974607,23.63695284,0,[855],3
70032,40616,0.165906057,19.90872684,0,[855],3
70032,86029,0.0171608649497,22.063969221,1,-1,-1
70032,98265,0.00747278823846,9.60787059231,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,40616,0.164363078652,211.323958267,1,-1,-1
98265,70031,0.00932638013251,11.9910601704,1,-1,-1
98265,70032,0.00747278823846,9.60787059231,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,75036,0.0103910775199,13.3599568113,1,-1,-1
98265,75037,0.0197763742249,25.4267668606,1,-1,-1
75036,75038,0.869298029,104.31576348,0,[520],0
75036,75034,0.388356875,46.602825,0,[520],0
75036,86029,0.00570313507318,7.33260223694,1,-1,-1
75036,98265,0.0103910775199,13.3599568113,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,40616,0.164363078652,211.323958267,1,-1,-1
98265,70031,0.00932638013251,11.9910601704,1,-1,-1
98265,70032,0.00747278823846,9.60787059231,1,-1,-1
98265,86029,0.0141359724237,18.1748216876,1,-1,-1
98265,75036,0.0103910775199,13.3599568113,1,-1,-1
98265,75037,0.0197763742249,25.4267668606,1,-1,-1
75037,75035,0.387735504,46.52826048,0,[520],0
75037,75039,0.8699194,104.390328,0,[520],0
75037,86029,0.00798011803377,10.2601517577,1,-1,-1
75037,98265,0.0197763742249,25.4267668606,1,-1,-1
13712,65154,0.0478483231404,61.5192726091,1,-1,-1
13712,99481,0.0575571253731,74.0020183368,1,-1,-1
13712,88916,0.00353418626601,4.54395377059,1,-1,-1
13712,88917,0.0447242632346,57.5026241588,1,-1,-1
13712,13487,0.0391545621853,50.3415799526,1,-1,-1
13712,13489,0.0451585014268,58.0609304059,1,-1,-1
13712,60648,0.132671943328,170.57821285,1,-1,-1
13712,13523,0.0344107786737,44.2424297233,1,-1,-1
13712,13524,0.0220425204585,28.3403834467,1,-1,-1
13712,10208,0.193960553421,249.377854398,1,-1,-1
13712,10599,0.196695895928,252.894723336,1,-1,-1
13712,10978,0.184395401536,237.079801975,1,-1,-1
13712,88879,0.162923467034,209.473029043,1,-1,-1
13712,65154,0.0478483231404,61.5192726091,1,-1,-1
65154,13712,0.0478483231404,61.5192726091,1,-1,-1
65154,13712,0.0478483231404,61.5192726091,1,-1,-1
65154,99481,0.0346101754198,44.4987969683,1,-1,-1
65154,88916,0.0450915767516,57.974884395,1,-1,-1
65154,88917,0.00349756105388,4.49686421213,1,-1,-1
65154,13487,0.0436457371225,56.115947729,1,-1,-1
65154,13489,0.0391716712159,50.3635772776,1,-1,-1
65154,60648,0.120712791968,155.202161102,1,-1,-1
65154,13523,0.0248557972602,31.9574536202,1,-1,-1
65154,13524,0.032016257733,41.1637599424,1,-1,-1
65154,10208,0.178759782874,229.834006553,1,-1,-1
65154,10599,0.208943978089,268.642257543,1,-1,-1
65154,10978,0.199528431454,256.536554727,1,-1,-1
65154,88879,0.115282999346,148.22099916,1,-1,-1
13712,65154,0.0478483231404,61.5192726091,1,-1,-1
13712,99481,0.0575571253731,74.0020183368,1,-1,-1
13712,88916,0.00353418626601,4.54395377059,1,-1,-1
13712,88917,0.0447242632346,57.5026241588,1,-1,-1
13712,13487,0.0391545621853,50.3415799526,1,-1,-1
13712,13489,0.0451585014268,58.0609304059,1,-1,-1
13712,60648,0.132671943328,170.57821285,1,-1,-1
13712,13523,0.0344107786737,44.2424297233,1,-1,-1
13712,13524,0.0220425204585,28.3403834467,1,-1,-1
13712,10208,0.193960553421,249.377854398,1,-1,-1
13712,10599,0.196695895928,252.894723336,1,-1,-1
13712,10978,0.184395401536,237.079801975,1,-1,-1
13712,88879,0.162923467034,209.473029043,1,-1,-1
13712,65154,0.0478483231404,61.5192726091,1,-1,-1
13487,60556,0.238606464,28.63277568,0,[60],3
13487,91035,2.54016402663,304.819683195,0,[60],3
13487,13712,0.0391545621853,50.3415799526,1,-1,-1
13487,65154,0.0436457371225,56.115947729,1,-1,-1
65154,13712,0.0478483231404,61.5192726091,1,-1,-1
65154,13712,0.0478483231404,61.5192726091,1,-1,-1
